symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2292732160.0,7.9482536,2.128382,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0086,3.0
INVA,False,92.04805284573195,graham_size,1485367168.0,4.7703013,1.2109789,16.007,0.26859,0.36676,0.7479845767854364,0.3980886299984441,110332496.0,,4.0
EXEL,False,91.89459148342249,graham_pe_times_pb,13962746880.0,17.72044,7.6067767,3.456,0.08999,0.44393003,0.96483004,0.3759239799907419,739715136.0,,4.0
ADBE,False,90.78355000000002,"graham_current_ratio,graham_pe_times_pb",100639047680.0,14.128347,8.770568,0.751,0.61443,0.62953997,0.8926753334174765,0.36627540073204595,9218374656.0,,4.0
DECK,False,90.70349697688161,graham_pe_times_pb,11083160576.0,11.576814,4.8345613,2.747,0.20521,0.42558,0.5770385958654284,0.23078119312259424,871420352.0,,4.0
PEGA,False,89.53107195042438,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",5918578176.0,20.454546,10.557184,1.059,0.12851,0.54693,0.7586326591866708,0.15070351217656883,507401984.0,0.0034000000000000002,3.0
QLYS,False,88.36950228645273,"graham_current_ratio,graham_pe,graham_pe_times_pb",5251347968.0,26.307625,9.355623,1.384,0.09498,0.38592,0.828480478236503,0.3317048384083691,244382624.0,,4.0
SNDK,False,87.85729618840024,"graham_earnings_stability,graham_pe,graham_pe_times_pb",239813099520.0,22.193155,15.508375,2.29,0.012769999999999998,0.9164,0.7147372580007902,0.61186290003951,7720875008.0,,1.0
PTC,False,87.57755537436105,"graham_current_ratio,graham_pe_times_pb",14138366976.0,12.638215,4.1577587,1.025,0.46335,0.35053003,0.8375515565345831,0.35863597965264643,1031425152.0,,4.0
TDC,False,87.56232503650888,graham_current_ratio,2594700032.0,5.873684,4.394393,0.915,0.16695000000000002,1.19116,0.5935057125676488,0.1232711966325917,348500000.0,,4.0
APAM,False,85.94305360289638,graham_pe_times_pb,2695074304.0,9.103286,6.4166164,3.007,0.57111,0.64552003,0.45593,0.3339475285120265,291218624.0,0.0872,4.0
CARG,False,85.76038545001956,graham_pe_times_pb,3060119296.0,17.708761,13.023124,1.85,0.7003499999999999,0.53470004,0.9278186950098127,0.2695153145604093,241320752.0,,4.0
FHI,False,85.7304307100575,graham_pe_times_pb,4476630528.0,11.144981,3.419252,2.592,0.32354,0.31137,0.69044,0.2853848832346752,371463872.0,0.0236,4.0
YOU,False,85.16208458936119,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",5792040448.0,28.820944,23.605423,1.04,0.45141,1.19174,0.66656,0.207018591685641,418440384.0,0.013300000000000001,3.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",18116235264.0,17.69883,6.825665,0.466,3.07831,0.41944,0.7846,0.424,1547124992.0,0.0167,4.0
ALL,False,83.71084933333334,"graham_current_ratio,graham_earnings_stability",64160178176.0,5.081915,2.0333197,0.363,0.22261,0.46113998,0.36800998,0.22827,15158625280.0,0.0172,2.0
NEM,False,83.58213225492813,"graham_earnings_stability,graham_pe_times_pb",133376368640.0,15.96217,3.8034859,2.546,0.15807000000000002,0.25905,0.68041,0.51569,8815875072.0,0.008100000000000001,2.0
APA,False,82.66614999999999,graham_current_ratio,15622174720.0,9.407173,2.2270503,0.946,0.48854,0.26659,0.78255,0.56331,2146749952.0,0.0223,4.0
PRI,False,82.51435,graham_pe_times_pb,9017455616.0,11.771394,3.5881891,3.73,0.71521,0.32966,0.72097,0.31542,1038982144.0,0.0167,4.0
HLNE,False,81.96682604389115,graham_pe_times_pb,5312995328.0,14.6537285,4.390305,4.111,0.21558,0.32416,0.6066,0.45933998,231402752.0,0.025099999999999997,4.0
TROW,True,81.81879755558789,,22720272384.0,10.693775,2.064988,4.039,0.03702,0.19399999,0.9985236428059223,0.2992289604637174,2023912448.0,0.0483,4.0
ZTS,False,81.7368462750741,"data_missing:price_to_book,graham_debt_to_equity",30128136192.0,11.893965,,3.084,2.9399599999999997,0.64911,0.71738,0.40721,2016999936.0,0.028900000000000002,4.0
KNSL,False,81.42671666666666,"graham_current_ratio,graham_pe_times_pb",8164470272.0,14.552578,4.011797,0.194,0.11033,0.30268,0.31142,0.40678,982102720.0,0.0028000000000000004,4.0
IDCC,False,81.26485622093796,"graham_pe,graham_pe_times_pb",9118810112.0,41.62073,7.585274,1.743,0.33401000000000003,0.26403,0.82498,0.5525715964341169,600847744.0,0.0087,4.0
NFLX,False,81.21792105899026,"graham_current_ratio,graham_pe,graham_pe_times_pb",321393655808.0,24.27201,10.659439,1.142,0.55236,0.49541,0.3634414152008206,0.29494704605507255,25387552768.0,,4.0
