symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2334029056.0,8.183166,2.1667187,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0084,3.0
INVA,False,91.3776902911513,graham_size,1540996224.0,4.948956,1.2563317,16.007,0.26859,0.36676,0.7479845767854364,0.3980886299984441,110332496.0,,4.0
EXEL,False,91.2977954793029,graham_pe_times_pb,14621597696.0,18.556602,7.9657125,3.456,0.08999,0.44393003,0.96483004,0.3759239799907419,739715136.0,,4.0
ADBE,False,90.78355000000002,"graham_current_ratio,graham_pe_times_pb",105937731584.0,15.246569,9.232342,0.751,0.61443,0.62953997,0.8926753334174765,0.36627540073204595,9218374656.0,,4.0
DECK,False,89.6898672675485,graham_pe_times_pb,11685765120.0,12.206258,5.0974216,2.747,0.20521,0.42558,0.5770385958654284,0.23078119312259424,871420352.0,,4.0
PEGA,False,89.53107195042438,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",6142168576.0,21.471264,10.956012,1.059,0.12851,0.54693,0.7586326591866708,0.15070351217656883,507401984.0,0.0032,3.0
TDC,False,87.56232503650888,graham_current_ratio,2608649984.0,5.905263,4.4180183,0.915,0.16695000000000002,1.19116,0.5935057125676488,0.1232711966325917,348500000.0,,4.0
SNDK,False,87.38479649839516,"graham_earnings_stability,graham_pe,graham_pe_times_pb",254769070080.0,23.583628,16.475557,2.29,0.012769999999999998,0.9164,0.7147372580007902,0.61186290003951,7720875008.0,,1.0
QLYS,False,87.02374914771374,"graham_current_ratio,graham_pe,graham_pe_times_pb",5938231296.0,30.22007,10.579352,1.384,0.09498,0.38592,0.828480478236503,0.3317048384083691,244382624.0,,4.0
PTC,False,86.19114261503164,"graham_current_ratio,graham_pe_times_pb",15301554176.0,13.677982,4.4998245,1.025,0.46335,0.35053003,0.8375515565345831,0.35863597965264643,1031425152.0,,4.0
CARG,False,86.04540633830325,graham_pe_times_pb,3005339392.0,17.391752,12.789993,1.85,0.7003499999999999,0.53470004,0.9278186950098127,0.2695153145604093,241320752.0,,4.0
APAM,False,85.94305360289638,graham_pe_times_pb,2951321600.0,9.874109,7.026707,3.007,0.57111,0.64552003,0.45593,0.3339475285120265,291218624.0,0.08410000000000001,4.0
FHI,False,85.66387598153237,graham_pe_times_pb,4658801664.0,11.598513,3.5583944,2.592,0.32354,0.31137,0.69044,0.2853848832346752,371463872.0,0.0232,4.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",18346690560.0,18.353294,6.912494,0.466,3.07831,0.41944,0.7846,0.424,1547124992.0,0.016,4.0
YOU,False,84.47965241305468,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",6019485696.0,29.952703,24.532375,1.04,0.45141,1.19174,0.66656,0.207018591685641,418440384.0,0.0129,3.0
ALL,False,83.71084933333334,"graham_current_ratio,graham_earnings_stability",65634340864.0,5.1976376,2.0800378,0.363,0.22261,0.46113998,0.36800998,0.22827,15158625280.0,0.016399999999999998,2.0
NEM,False,83.3873326252079,"graham_earnings_stability,graham_pe_times_pb",134967443456.0,16.152584,3.848858,2.546,0.15807000000000002,0.25905,0.68041,0.51569,8815875072.0,0.008,2.0
APA,False,82.66614999999999,graham_current_ratio,14984535040.0,9.023208,2.1361504,0.946,0.48854,0.26659,0.78255,0.56331,2146749952.0,0.0226,4.0
PRI,False,82.51435,graham_pe_times_pb,9098399744.0,11.97812,3.6203983,3.73,0.71521,0.32966,0.72097,0.31542,1038982144.0,0.0161,4.0
IDCC,False,82.01649589821484,"graham_pe,graham_pe_times_pb",8720882688.0,39.664318,7.2542667,1.743,0.33401000000000003,0.26403,0.82498,0.5525715964341169,600847744.0,0.0083,4.0
TROW,True,81.81879755558789,,23417815040.0,11.022088,2.1283855,4.039,0.03702,0.19399999,0.9985236428059223,0.2992289604637174,2023912448.0,0.046900000000000004,4.0
KNSL,False,81.42671666666666,"graham_current_ratio,graham_pe_times_pb",8500225024.0,15.151036,4.1767774,0.194,0.11033,0.30268,0.31142,0.40678,982102720.0,0.0026,4.0
HLNE,False,81.24997538645337,graham_pe_times_pb,5687429632.0,15.710365,4.6997123,4.111,0.21558,0.32416,0.6066,0.45933998,231402752.0,0.0232,4.0
ZTS,False,81.09660510274068,"data_missing:price_to_book,graham_debt_to_equity",31326480384.0,12.367046,,3.084,2.9399599999999997,0.64911,0.71738,0.40721,2016999936.0,0.0278,4.0
AMP,False,80.99716936389184,graham_pe_times_pb,49516068864.0,13.549915,7.788368,2.182,0.67578,0.63432,0.54932,0.30719998,2903124992.0,0.012,4.0
NFLX,False,80.9491443543128,"graham_current_ratio,graham_pe,graham_pe_times_pb",325828280320.0,24.606918,10.806519,1.142,0.55236,0.49541,0.3634414152008206,0.29494704605507255,25387552768.0,,4.0
INCY,False,80.57925838673965,graham_pe_times_pb,25691938816.0,16.312742,4.015142,4.593,0.00603,0.30667,0.55659,0.2946484526501573,1180664576.0,,4.0
GDDY,False,79.75800471468102,"data_invalid_outlier:debt_to_equity,graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",12830679040.0,15.396656,1911.5094,0.632,573.3433,4.42861,0.63802,0.2276867766758902,1204950016.0,,4.0
BMY,False,79.61269738482561,"graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",136494186496.0,14.982062,6.116247,1.532,2.01859,0.46598998,0.7231055082553272,0.34418,8114375168.0,0.037000000000000005,1.0
RNR,False,79.39093333333334,"graham_current_ratio,graham_earnings_stability",13727913984.0,5.861959,1.247819,1.352,0.12211,0.21475,0.45349,0.41674,2787289856.0,0.0049,3.0
NVDA,False,79.33344457680766,"graham_pe,graham_pe_times_pb",5562502742016.0,29.159492,24.291891,4.589,0.16971,1.17211,0.7106808435754708,0.6038168363141272,41809874944.0,0.0044,4.0
