symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2368857856.0,8.20862,2.199051,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0085,3.0
INVA,False,91.41974614757136,graham_size,1537384064.0,4.937355,1.2533867,16.007,0.26859,0.36676,0.72670996,0.43277,110332496.0,,4.0
EXEL,False,91.19363788627615,graham_pe_times_pb,14743011328.0,18.710691,8.0318575,3.456,0.08999,0.44393003,0.96483004,0.39513,739715136.0,,4.0
ADBE,False,90.78355000000002,"graham_current_ratio,graham_pe_times_pb",113621401600.0,16.343054,9.901964,0.751,0.61443,0.62953997,0.89404,0.35327998,9218374656.0,,4.0
YOU,False,88.30026786233248,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",6056582656.0,30.137297,24.683563,1.04,0.45141,1.19174,0.66656,0.29865,418440384.0,0.0131,3.0
SNDK,False,88.28747078242117,"graham_earnings_stability,graham_pe,graham_pe_times_pb",227646423040.0,21.070063,14.721573,2.29,0.012769999999999998,0.9164,0.71474,0.78472,7720875008.0,,1.0
TDC,False,87.61760714285714,graham_current_ratio,2676540160.0,6.0589476,4.5329976,0.915,0.16695000000000002,1.19116,0.61325,0.11951,348500000.0,,4.0
QLYS,False,87.27612099129648,"graham_current_ratio,graham_pe,graham_pe_times_pb",5993064960.0,30.07552,10.677041,1.384,0.09498,0.38592,0.83417,0.33979,244382624.0,,4.0
DECK,False,86.7616287914283,graham_pe_times_pb,11439955968.0,11.949501,4.990198,2.747,0.20521,0.42558,0.57804,0.15233,871420352.0,,4.0
NFLX,False,85.76119646669966,"graham_current_ratio,graham_pe,graham_pe_times_pb",345544523776.0,26.095911,11.460433,1.142,0.55236,0.49541,0.49118,0.33381,25387552768.0,,4.0
FHI,False,85.38050714285714,graham_pe_times_pb,4590860800.0,11.429368,3.5065012,2.592,0.32354,0.31137,0.69044,0.27722,371463872.0,0.023700000000000002,4.0
CARG,False,85.06485359316972,graham_pe_times_pb,3056556288.0,17.688143,13.00796,1.85,0.7003499999999999,0.53470004,0.92375,0.25275,241320752.0,,4.0
PEGA,False,85.04549294285715,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",6184913920.0,21.375,11.032257,1.059,0.12851,0.54693,0.75573,0.046040002,507401984.0,0.0032,3.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",18613061632.0,18.18421,7.012855,0.466,3.07831,0.41944,0.78007007,0.35554,1547124992.0,0.0163,4.0
ALL,False,83.71084933333334,"graham_current_ratio,graham_earnings_stability",67047817216.0,5.3085084,2.1248326,0.363,0.22261,0.46113998,0.36800998,0.22827,15158625280.0,0.0167,2.0
APAM,False,83.4094443809524,graham_pe_times_pb,2901624064.0,9.800959,6.908384,3.007,0.57111,0.64552003,0.45593,0.27482998,291218624.0,0.084,4.0
NEM,False,83.14617518522525,"graham_earnings_stability,graham_pe_times_pb",136990531584.0,16.374054,3.9065504,2.546,0.15807000000000002,0.25905,0.68041,0.51569,8815875072.0,0.0083,2.0
INCY,False,82.78531443418535,graham_pe_times_pb,26068957184.0,16.38344,4.0740623,4.593,0.00603,0.30667,0.55659,0.41899,1180664576.0,,4.0
APA,False,82.66614999999999,graham_current_ratio,15476777984.0,9.31962,2.2063231,0.946,0.48854,0.26659,0.78255,0.56331,2146749952.0,0.022400000000000003,4.0
PRI,False,82.51435,graham_pe_times_pb,9189347328.0,11.995782,3.6565878,3.73,0.71521,0.32966,0.72097,0.31542,1038982144.0,0.016399999999999998,4.0
PTC,False,82.20290028858274,"graham_current_ratio,graham_pe_times_pb",16357319680.0,14.635922,4.8103004,1.025,0.46335,0.35053003,0.84501,0.28232,1031425152.0,,4.0
IDCC,False,82.10358296411792,"graham_pe,graham_pe_times_pb",8677011456.0,39.51116,7.217774,1.743,0.33401000000000003,0.26403,0.82498,0.53518003,600847744.0,0.0085,4.0
WH,False,81.62381324890899,"graham_current_ratio,graham_debt_to_equity,graham_pe,graham_pe_times_pb",5312773632.0,25.938404,11.185937,0.988,5.57292,0.39429,0.62835,0.47733003,362375008.0,0.0241,4.0
GDDY,False,81.59585628571429,"data_invalid_outlier:debt_to_equity,graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",12954173440.0,15.19838,1929.9076,0.632,573.3433,4.42861,0.63802,0.27056998,1204950016.0,,4.0
KNSL,False,81.42671666666666,"graham_current_ratio,graham_pe_times_pb",8713202688.0,15.52435,4.281429,0.194,0.11033,0.30268,0.31142,0.40678,982102720.0,0.0027,4.0
HLNE,False,81.22289667126118,graham_pe_times_pb,5702610944.0,15.728325,4.7122574,4.111,0.21558,0.32416,0.6066,0.45933998,231402752.0,0.0233,4.0
ZTS,False,81.00791661568346,"data_missing:price_to_book,graham_debt_to_equity",31500038144.0,12.435563,,3.084,2.9399599999999997,0.64911,0.71738,0.40721,2016999936.0,0.0278,4.0
HRMY,False,80.95611267803523,graham_pe_times_pb,2488441088.0,13.828479,2.4853137,3.479,0.16030999999999998,0.20456,0.75424004,0.34183997,182835504.0,,4.0
AMP,False,80.90931922524675,graham_pe_times_pb,49814634496.0,13.6250305,7.8353295,2.182,0.67578,0.63432,0.54932,0.30719998,2903124992.0,0.0125,4.0
MU,False,80.84320961356174,"graham_earnings_stability,graham_pe,graham_pe_times_pb",1065356558336.0,21.307882,10.573335,3.425,0.0633,0.66638,0.72569,0.80370003,7639499776.0,0.0006,2.0
IT,False,79.69557142857143,"data_missing:debt_to_equity,graham_current_ratio,graham_pe_times_pb",12273950720.0,17.4946,-74.81332,0.88,,1.13581,0.69629997,0.22623,1052553024.0,,4.0
CROX,False,79.53709523809525,"graham_current_ratio,graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",5553478144.0,10.277728,4.0266285,1.49,1.21993,0.42299998,0.5747,0.24221,533888736.0,,0.0
PLTR,False,79.47943488846029,"graham_earnings_stability,graham_pe,graham_pe_times_pb",439723655168.0,156.39745,44.981564,7.228,0.02139,0.38097,0.84796,0.47120997,2159104512.0,,3.0
BMY,False,79.39463455176043,"graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",138526703616.0,14.937225,6.2073226,1.532,2.01859,0.46598998,0.71661,0.34418,8114375168.0,0.037200000000000004,1.0
RNR,False,79.39093333333334,"graham_current_ratio,graham_earnings_stability",14122656768.0,5.8945546,1.2836996,1.352,0.12211,0.21475,0.45349,0.41674,2787289856.0,0.005,3.0
NVDA,False,79.33654951540673,"graham_pe,graham_pe_times_pb",5553326653440.0,29.111391,24.25182,4.589,0.16971,1.17211,0.74674004,0.66236997,41809874944.0,0.0045000000000000005,4.0
BLKB,False,79.21047485714286,"graham_current_ratio,graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",2212767232.0,15.234375,32.608696,0.828,17.27037,1.94448,0.59661996,0.21754,214087872.0,,1.0
NMIH,True,79.2073,,3418651136.0,8.946851,1.2662636,2.029,0.15753,0.15427,0.76384,0.76672995,329759616.0,,4.0
FTNT,False,78.90108830513995,"graham_current_ratio,graham_pe,graham_pe_times_pb",114833522688.0,55.303886,74.034996,1.282,0.36194000000000004,1.17442,0.80204004,0.33595002,2265587456.0,,4.0
HRB,False,78.88095238095238,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",6289027072.0,8.966608,53.93235,1.133,17.894190000000002,7.13542,0.4433,0.3291,624796864.0,0.0361,4.0
MTG,False,78.50679999999998,munger_roe,6466560000.0,9.8515625,1.2991427,4.964,0.12903,0.13923,0.92607003,0.80851996,518861888.0,0.0219,4.0
TROW,True,78.4942230595238,,23535138816.0,11.07731,2.1390488,4.039,0.03702,0.19399999,0.51614,0.28688,2023912448.0,0.0475,4.0
SEZL,False,78.19713791474679,"graham_earnings_stability,graham_pe,graham_pe_times_pb",4148088576.0,27.013159,17.800577,4.017,0.52416,0.88851,0.74967,0.57167,100542000.0,,3.0
