symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2290679552.0,7.9342957,2.1264765,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0088,3.0
EXEL,False,92.34946974857117,graham_pe_times_pb,13499121664.0,17.132044,7.3541985,3.456,0.08999,0.44393003,0.96483004,0.39513,739715136.0,,4.0
INVA,False,91.52575852798779,graham_size,1528353408.0,4.908353,1.2460243,16.007,0.26859,0.36676,0.72670996,0.43277,110332496.0,,4.0
ADBE,False,90.78355000000002,"graham_current_ratio,graham_pe_times_pb",109195231232.0,15.715388,9.516229,0.751,0.61443,0.62953997,0.89404,0.35327998,9218374656.0,,4.0
YOU,False,88.91511788093332,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",5848392704.0,29.10135,23.835085,1.04,0.45141,1.19174,0.66656,0.29865,418440384.0,0.0134,3.0
SNDK,False,88.13676147559757,"graham_earnings_stability,graham_pe,graham_pe_times_pb",231765917696.0,21.45135,17.004288,2.29,0.012769999999999998,0.9164,0.71474,0.78472,7720875008.0,,1.0
TDC,False,87.61760714285714,graham_current_ratio,2599350016.0,5.8842106,4.42597,0.915,0.16695000000000002,1.19116,0.61325,0.11951,348500000.0,,4.0
QLYS,False,86.82155649651035,"graham_current_ratio,graham_pe,graham_pe_times_pb",6272765440.0,31.479166,11.175347,1.384,0.09498,0.38592,0.83417,0.33979,244382624.0,,4.0
NFLX,False,86.42751025991163,"graham_current_ratio,graham_pe,graham_pe_times_pb",333448282112.0,25.18239,11.059246,1.142,0.55236,0.49541,0.49118,0.33381,25387552768.0,,4.0
DECK,False,85.42819265821542,graham_pe_times_pb,12301306880.0,12.849217,5.3659263,2.747,0.20521,0.42558,0.57804,0.15233,871420352.0,,4.0
FHI,False,85.05851863663366,graham_pe_times_pb,4719276032.0,11.74907,3.604585,2.592,0.32354,0.31137,0.69044,0.27722,371463872.0,0.022799999999999997,4.0
PEGA,False,85.04549294285715,"graham_current_ratio,graham_earnings_stability,graham_pe_times_pb",5533870592.0,19.125,9.870968,1.059,0.12851,0.54693,0.75573,0.046040002,507401984.0,0.0036,3.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",17020821504.0,16.628654,6.4129453,0.466,3.07831,0.41944,0.78007007,0.35554,1547124992.0,0.0177,4.0
ALL,False,83.71084933333334,"graham_current_ratio,graham_earnings_stability",64567279616.0,5.113136,2.0462213,0.363,0.22261,0.46113998,0.36800998,0.22827,15158625280.0,0.017,2.0
CARG,False,83.67218356484206,graham_pe_times_pb,3288592640.0,19.129534,13.99545,1.85,0.7003499999999999,0.53470004,0.92375,0.25275,241320752.0,,4.0
APAM,False,83.4094443809524,graham_pe_times_pb,3019478272.0,10.19904,7.188979,3.007,0.57111,0.64552003,0.45593,0.27482998,291218624.0,0.0823,4.0
NEM,False,83.07840098825598,"graham_earnings_stability,graham_pe_times_pb",137570058240.0,16.46406,3.923077,2.546,0.15807000000000002,0.25905,0.68041,0.51569,8815875072.0,0.008100000000000001,2.0
