symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
EXEL,False,92.59647475960972,graham_pe_times_pb,13260037120.0,16.828615,7.0137615,3.456,0.08999,0.44393003,0.96483004,0.39513,739715136.0,,4.0
INVA,False,91.96711802027656,graham_size,1491869312.0,4.7911835,1.2162799,16.007,0.26859,0.36676,0.72670996,0.43277,110332496.0,,4.0
ADBE,False,90.78355000000002,"graham_current_ratio,graham_pe_times_pb",106319323136.0,15.301488,9.265597,0.751,0.61443,0.62953997,0.89404,0.35327998,9218374656.0,,4.0
TDC,False,87.61760714285714,graham_current_ratio,2533319936.0,5.734737,4.313539,0.915,0.16695000000000002,1.19116,0.61325,0.11951,348500000.0,,4.0
NFLX,False,87.39340952380952,"graham_current_ratio,graham_pe,graham_pe_times_pb",309463973888.0,23.371069,10.263776,1.142,0.55236,0.49541,0.49118,0.33381,25387552768.0,,4.0
QLYS,False,86.29095339136327,"graham_current_ratio,graham_pe,graham_pe_times_pb",6634180096.0,32.648182,11.694811,1.384,0.09498,0.38592,0.83417,0.33979,244382624.0,,4.0
YOU,False,85.49559713805294,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",7230715392.0,35.97973,29.468733,1.04,0.45141,1.19174,0.66656,0.29865,418440384.0,0.011200000000000002,3.0
NEM,False,85.33187931669408,"graham_earnings_stability,graham_pe_times_pb",120605622272.0,14.433796,3.439303,2.546,0.15807000000000002,0.25905,0.68041,0.51569,8815875072.0,0.0092,2.0
PEGA,False,85.04549294285715,"graham_current_ratio,graham_earnings_stability,graham_pe_times_pb",5357957120.0,18.517046,9.557184,1.059,0.12851,0.54693,0.75573,0.046040002,507401984.0,0.0037,3.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",17628096512.0,17.222221,6.6418586,0.466,3.07831,0.41944,0.78007007,0.35554,1547124992.0,,4.0
FHI,False,84.97173332726277,graham_pe_times_pb,4740181504.0,11.801115,3.6205523,2.592,0.32354,0.31137,0.69044,0.27722,371463872.0,0.022799999999999997,4.0
DECK,False,84.4353120603246,graham_pe_times_pb,13031922688.0,13.612375,5.6846266,2.747,0.20521,0.42558,0.57804,0.15233,871420352.0,,4.0
CARG,False,83.71950787030292,graham_pe_times_pb,3280131072.0,18.981958,13.959439,1.85,0.7003499999999999,0.53470004,0.92375,0.25275,241320752.0,,4.0
ALL,False,83.71084933333334,"graham_current_ratio,graham_earnings_stability",67825348608.0,5.372221,2.149474,0.363,0.22261,0.46113998,0.36800998,0.22827,15158625280.0,0.016200000000000003,2.0
INCY,False,83.44000520952075,graham_pe_times_pb,24643991552.0,15.487899,3.8513684,4.593,0.00603,0.30667,0.55659,0.41899,1180664576.0,,4.0
APAM,False,83.4094443809524,graham_pe_times_pb,3024448000.0,10.215827,7.2008114,3.007,0.57111,0.64552003,0.45593,0.27482998,291218624.0,0.08130000000000001,4.0
APA,False,82.66614999999999,graham_current_ratio,13900195840.0,8.370254,1.9815702,0.946,0.48854,0.26659,0.78255,0.56331,2146749952.0,,4.0
HRMY,True,82.58763442857142,,2268889856.0,12.608415,2.2660384,3.479,0.16030999999999998,0.20456,0.75424004,0.34183997,182835504.0,,4.0
PRI,False,82.51435,graham_pe_times_pb,9783503872.0,12.781665,3.9540267,3.73,0.71521,0.32966,0.72097,0.31542,1038982144.0,,4.0
PTC,False,82.2479939804527,"graham_current_ratio,graham_pe_times_pb",16310662144.0,14.58002,4.7965794,1.025,0.46335,0.35053003,0.84501,0.28232,1031425152.0,,4.0
ZTS,False,82.00542228858806,"graham_debt_to_equity,graham_pe_times_pb",29652305920.0,11.706117,9.154037,3.084,2.9399599999999997,0.64911,0.71738,0.40721,2016999936.0,,4.0
IDCC,False,81.72340192081778,"graham_pe,graham_pe_times_pb",8871847936.0,40.398354,7.3798437,1.743,0.33401000000000003,0.26403,0.82498,0.53518003,600847744.0,0.008100000000000001,4.0
GDDY,False,81.59585628571429,"data_invalid_outlier:debt_to_equity,graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",11507210240.0,13.500743,1714.3396,0.632,573.3433,4.42861,0.63802,0.27056998,1204950016.0,,4.0
WH,False,81.54085092572898,"graham_current_ratio,graham_debt_to_equity,graham_pe,graham_pe_times_pb",5338747904.0,26.065218,11.240625,0.988,5.57292,0.39429,0.62835,0.47733003,362375008.0,0.022799999999999997,4.0
KNSL,False,81.42671666666666,"graham_current_ratio,graham_pe_times_pb",8401138688.0,14.974422,4.128089,0.194,0.11033,0.30268,0.31142,0.40678,982102720.0,0.0027,4.0
NVDA,False,81.17862741031693,"graham_pe,graham_pe_times_pb",5358290993152.0,33.826454,27.413261,3.441,0.06555,1.14288,0.74144995,0.65596,46335873024.0,0.0045000000000000005,4.0
AMP,False,81.05487309603144,"graham_pe,graham_pe_times_pb",49321897984.0,134.76813,7.751966,2.182,0.67578,0.63432,0.54932,0.30719998,2903124992.0,,4.0
MU,False,80.97502736741458,"graham_earnings_stability,graham_pe_times_pb",992386482176.0,19.86638,9.849129,3.425,0.0633,0.66638,0.72569,0.80370003,7639499776.0,0.0006,2.0
BMY,False,80.15204754102515,"graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",131714244608.0,14.202644,5.9020596,1.532,2.01859,0.46598998,0.71661,0.34418,8114375168.0,,1.0
IT,False,79.69557142857143,"data_missing:debt_to_equity,graham_current_ratio,graham_pe_times_pb",11896951808.0,16.941998,-72.515396,0.88,,1.13581,0.69629997,0.22623,1052553024.0,,4.0
HLNE,False,79.68478286101492,graham_pe_times_pb,6721757184.0,15.265099,4.7883363,4.111,0.21558,0.32416,0.6066,0.45933998,231402752.0,0.023799999999999998,4.0
