symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2308404992.0,7.995692,2.1429315,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0085,3.0
EXEL,False,91.52691946873728,graham_pe_times_pb,14361426944.0,18.226414,7.823974,3.456,0.08999,0.44393003,0.96483004,0.3759239799907419,739715136.0,,4.0
INVA,False,91.50445654929482,graham_size,1530159488.0,4.914153,1.2474967,16.007,0.26859,0.36676,0.7479845767854364,0.3980886299984441,110332496.0,,4.0
ADBE,False,91.378,"graham_current_ratio,graham_pe_times_pb",99522076672.0,13.979341,8.406755,0.77,0.5748,0.61902,0.8926753334174765,0.36627540073204595,9129875456.0,,4.0
DECK,False,91.04709242457784,graham_pe_times_pb,10844161024.0,11.327168,4.7303076,2.747,0.20521,0.42558,0.5770385958654284,0.23078119312259424,871420352.0,,4.0
PEGA,False,89.53107195042438,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",5893095424.0,20.366478,10.51173,1.059,0.12851,0.54693,0.7586326591866708,0.15070351217656883,507401984.0,0.0033,3.0
SNDK,False,88.07741737753372,"graham_earnings_stability,graham_pe,graham_pe_times_pb",233429237760.0,21.625814,15.095539,2.29,0.012769999999999998,0.9164,0.7147372580007902,0.61186290003951,7720875008.0,,1.0
TDC,False,87.56232503650888,graham_current_ratio,2727727360.0,6.1748214,4.619688,0.915,0.16695000000000002,1.19116,0.5935057125676488,0.1232711966325917,348500000.0,,4.0
PTC,False,87.05744074161856,"graham_current_ratio,graham_pe_times_pb",14553402368.0,13.009213,4.279811,1.025,0.46335,0.35053003,0.8375515565345831,0.35863597965264643,1031425152.0,,4.0
QLYS,False,86.38873952965113,"graham_current_ratio,graham_pe,graham_pe_times_pb",6328848896.0,31.145582,11.0761175,1.384,0.09498,0.38592,0.828480478236503,0.3317048384083691,244382624.0,,4.0
YOU,False,86.22225511754287,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",5470901760.0,27.222973,22.296625,1.04,0.45141,1.19174,0.66656,0.207018591685641,418440384.0,0.0141,3.0
CARG,False,85.9955697750354,graham_pe_times_pb,3024044800.0,17.5,11.473471,1.85,0.7003499999999999,0.53470004,0.9278186950098127,0.2695153145604093,241320752.0,,4.0
APAM,False,85.94305360289638,graham_pe_times_pb,2608409088.0,8.810552,6.2102776,3.007,0.57111,0.64552003,0.45593,0.3339475285120265,291218624.0,0.09519999999999999,4.0
FHI,False,85.7304307100575,graham_pe_times_pb,4229505024.0,10.529739,3.2304974,2.592,0.32354,0.31137,0.69044,0.2853848832346752,371463872.0,0.0254,4.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",18277853184.0,17.856724,6.8865585,0.466,3.07831,0.41944,0.7846,0.424,1547124992.0,0.0163,4.0
NEM,False,83.85512754869171,"graham_earnings_stability,graham_pe_times_pb",131208708096.0,15.702749,3.7416706,2.546,0.15807000000000002,0.25905,0.68041,0.51569,8815875072.0,0.0085,2.0
ALL,False,83.71084933333334,"graham_current_ratio,graham_earnings_stability",63912374272.0,5.0602603,2.0254664,0.363,0.22261,0.46113998,0.36800998,0.22827,15158625280.0,0.017,2.0
IDCC,False,82.81263267268069,"graham_pe,graham_pe_times_pb",8335599104.0,37.95652,6.9337773,1.743,0.33401000000000003,0.26403,0.82498,0.5525715964341169,600847744.0,0.0091,4.0
APA,False,82.66614999999999,graham_current_ratio,15851654144.0,9.545359,2.2597642,0.946,0.48854,0.26659,0.78255,0.56331,2146749952.0,0.0223,4.0
PRI,False,82.51435,graham_pe_times_pb,9007760384.0,11.768194,3.5843313,3.73,0.71521,0.32966,0.72097,0.31542,1038982144.0,0.016399999999999998,4.0
TROW,True,81.81879755558789,,21932070912.0,10.322791,1.9933501,4.039,0.03702,0.19399999,0.9985236428059223,0.2992289604637174,2023912448.0,0.0508,4.0
ZTS,False,81.80370698592114,"graham_debt_to_equity,graham_pe_times_pb",30008258560.0,11.84664,9.263925,3.084,2.9399599999999997,0.64911,0.71738,0.40721,2016999936.0,0.028999999999999998,4.0
NFLX,False,81.46990152810189,"graham_current_ratio,graham_pe,graham_pe_times_pb",314668908544.0,23.76415,10.436403,1.142,0.55236,0.49541,0.3634414152008206,0.29494704605507255,25387552768.0,,4.0
KNSL,False,81.42671666666666,"graham_current_ratio,graham_pe_times_pb",8227794432.0,14.659496,4.0429125,0.194,0.11033,0.30268,0.31142,0.40678,982102720.0,0.0028000000000000004,4.0
AMP,False,81.35096168292115,graham_pe_times_pb,48349052928.0,13.217375,7.5990634,2.182,0.67578,0.63432,0.54932,0.30719998,2903124992.0,0.0126,4.0
HLNE,False,80.82049903691674,graham_pe_times_pb,5938155008.0,13.485539,4.040312,4.111,0.21558,0.32416,0.6066,0.45933998,231402752.0,0.026699999999999998,4.0
INCY,False,80.64305857874199,graham_pe_times_pb,25550051328.0,16.057325,3.9929676,4.593,0.00603,0.30667,0.55659,0.2946484526501573,1180664576.0,,4.0
BMY,False,80.51260967822452,"graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",128701235200.0,13.877753,5.767048,1.532,2.01859,0.46598998,0.7231055082553272,0.34418,8114375168.0,0.039599999999999996,1.0
GDDY,False,79.75800471468102,"data_invalid_outlier:debt_to_equity,graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",12361449472.0,14.502973,1841.6039,0.632,573.3433,4.42861,0.63802,0.2276867766758902,1204950016.0,,4.0
NVDA,False,79.43172991787227,"graham_pe,graham_pe_times_pb",5286019465216.0,27.675097,23.084467,4.589,0.16971,1.17211,0.7106808435754708,0.6038168363141272,41809874944.0,0.004699999999999999,4.0
RNR,False,79.39093333333334,"graham_current_ratio,graham_earnings_stability",13668495360.0,5.7040057,1.2424179,1.352,0.12211,0.21475,0.45349,0.41674,2787289856.0,0.005,3.0
WH,False,79.29082806597643,"graham_current_ratio,graham_debt_to_equity,graham_pe,graham_pe_times_pb",5129101312.0,25.041666,10.799218,0.988,5.57292,0.39429,0.62835,0.2813156053184045,362375008.0,0.0252,4.0
LVS,False,79.2779771507589,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",26779271168.0,16.025232,46.09264,0.997,17.03902,1.22869,0.79335,0.21648613351770762,2212875008.0,0.0292,4.0
NMIH,True,79.2073,,3256180736.0,8.521654,1.2060847,2.029,0.15753,0.15427,0.76384,0.76672995,329759616.0,,4.0
LULU,True,78.87019378953664,,10703444992.0,7.957202,2.253613,2.19,0.44689,0.30898002,0.566005440167168,0.19910786662583538,1148515840.0,,4.0
SEZL,False,78.57164794379301,"graham_earnings_stability,graham_pe,graham_pe_times_pb",3906638592.0,25.44079,16.76445,4.017,0.52416,0.88851,0.74967,0.39262101941240873,100542000.0,,3.0
CNX,False,78.56619999999998,"graham_current_ratio,graham_earnings_stability",5013085184.0,5.491913,1.0425864,0.716,0.49137000000000003,0.21249,0.73616,0.62878,437116736.0,,1.0
MTG,False,78.50679999999998,munger_roe,6117848064.0,9.3203125,1.2290859,4.964,0.12903,0.13923,0.92607003,0.80851996,518861888.0,0.0231,4.0
ADMA,False,78.48202385811088,"graham_earnings_stability,graham_pe_times_pb",2000183168.0,12.757144,4.9309773,6.972,0.49935,0.41897,0.5738543592075629,0.37525114029946705,54755376.0,,2.0
