symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2279111424.0,7.894227,2.115738,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0087,3.0
INVA,False,91.57280359897297,graham_size,1524379776.0,4.8955917,1.2427847,16.007,0.26859,0.36676,0.7479845767854364,0.3980886299984441,110332496.0,,4.0
EXEL,False,91.44743301214673,graham_pe_times_pb,14450628608.0,18.339622,7.87257,3.456,0.08999,0.44393003,0.96483004,0.3759239799907419,739715136.0,,4.0
ADBE,False,91.378,"graham_current_ratio,graham_pe_times_pb",95064113152.0,13.345703,8.030186,0.77,0.5748,0.61902,0.8926753334174765,0.36627540073204595,9129875456.0,,4.0
DECK,False,91.03472957299007,graham_pe_times_pb,10899491840.0,11.384964,4.7544436,2.747,0.20521,0.42558,0.5770385958654284,0.23078119312259424,871420352.0,,4.0
PEGA,False,89.53107195042438,"graham_current_ratio,graham_earnings_stability,graham_pe_times_pb",5616894976.0,19.411932,10.019062,1.059,0.12851,0.54693,0.7586326591866708,0.15070351217656883,507401984.0,0.0034000000000000002,3.0
TDC,False,87.56232503650888,graham_current_ratio,2704440064.0,6.122105,4.580249,0.915,0.16695000000000002,1.19116,0.5935057125676488,0.1232711966325917,348500000.0,,4.0
YOU,False,87.10107535795603,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",5213705728.0,25.943176,21.248423,1.04,0.45141,1.19174,0.66656,0.207018591685641,418440384.0,0.0146,3.0
PTC,False,86.82988728079624,"graham_current_ratio,graham_pe_times_pb",14742745088.0,13.178467,4.335492,1.025,0.46335,0.35053003,0.8375515565345831,0.35863597965264643,1031425152.0,,4.0
SNDK,False,86.79262677872973,"graham_earnings_stability,graham_pe,graham_pe_times_pb",276370259968.0,25.558971,17.872477,2.29,0.012769999999999998,0.9164,0.7147372580007902,0.61186290003951,7720875008.0,,1.0
QLYS,False,86.33475211942044,"graham_current_ratio,graham_pe,graham_pe_times_pb",6364442112.0,31.939236,11.338675,1.384,0.09498,0.38592,0.828480478236503,0.3317048384083691,244382624.0,,4.0
