symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2299128064.0,7.966991,2.1343195,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0085,3.0
EXEL,False,91.72773105956824,graham_pe_times_pb,14140901376.0,17.94654,7.7038336,3.456,0.08999,0.44393003,0.96483004,0.3759239799907419,739715136.0,,4.0
INVA,False,91.52575852798779,graham_size,1528353408.0,4.908353,1.2460243,16.007,0.26859,0.36676,0.7479845767854364,0.3980886299984441,110332496.0,,4.0
ADBE,False,91.378,"graham_current_ratio,graham_pe_times_pb",98858246144.0,13.878348,8.350681,0.77,0.5748,0.61902,0.8926753334174765,0.36627540073204595,9129875456.0,,4.0
DECK,False,90.98398842898226,graham_pe_times_pb,10927232000.0,11.413939,4.766544,2.747,0.20521,0.42558,0.5770385958654284,0.23078119312259424,871420352.0,,4.0
PEGA,False,89.53107195042438,"graham_current_ratio,graham_earnings_stability,graham_pe_times_pb",5726224384.0,19.789774,10.214077,1.059,0.12851,0.54693,0.7586326591866708,0.15070351217656883,507401984.0,0.0034000000000000002,3.0
TDC,False,87.56232503650888,graham_current_ratio,2734664960.0,6.1905265,4.6314383,0.915,0.16695000000000002,1.19116,0.5935057125676488,0.1232711966325917,348500000.0,,4.0
SNDK,False,87.34774938059475,"graham_earnings_stability,graham_pe,graham_pe_times_pb",256020971520.0,23.68667,16.556515,2.29,0.012769999999999998,0.9164,0.7147372580007902,0.61186290003951,7720875008.0,,1.0
YOU,False,86.94631774309633,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",5271293440.0,26.229729,21.48312,1.04,0.45141,1.19174,0.66656,0.207018591685641,418440384.0,0.0151,3.0
PTC,False,86.93347843212348,"graham_current_ratio,graham_pe_times_pb",14655941632.0,13.100873,4.309965,1.025,0.46335,0.35053003,0.8375515565345831,0.35863597965264643,1031425152.0,,4.0
QLYS,False,86.54647478641108,"graham_current_ratio,graham_pe,graham_pe_times_pb",6227100160.0,31.304348,11.09399,1.384,0.09498,0.38592,0.828480478236503,0.3317048384083691,244382624.0,,4.0
CARG,False,86.04540633830325,graham_pe_times_pb,2946105344.0,17.04897,12.537908,1.85,0.7003499999999999,0.53470004,0.9278186950098127,0.2695153145604093,241320752.0,,4.0
APAM,False,85.94305360289638,graham_pe_times_pb,2612668672.0,8.82494,6.2204194,3.007,0.57111,0.64552003,0.45593,0.3339475285120265,291218624.0,0.0943,4.0
FHI,False,85.7304307100575,graham_pe_times_pb,4337762304.0,10.799256,3.3131843,2.592,0.32354,0.31137,0.69044,0.2853848832346752,371463872.0,0.0252,4.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",17499691008.0,17.09649,6.5933695,0.466,3.07831,0.41944,0.7846,0.424,1547124992.0,0.0172,4.0
NEM,False,84.08385135248022,"graham_earnings_stability,graham_pe_times_pb",129446092800.0,15.472292,3.6914062,2.546,0.15807000000000002,0.25905,0.68041,0.51569,8815875072.0,0.0084,2.0
ALL,False,83.71084933333334,"graham_current_ratio,graham_earnings_stability",62152486912.0,4.9219065,1.9696933,0.363,0.22261,0.46113998,0.36800998,0.22827,15158625280.0,0.0173,2.0
APA,False,82.66614999999999,graham_current_ratio,15457508352.0,9.308017,2.203576,0.946,0.48854,0.26659,0.78255,0.56331,2146749952.0,0.0223,4.0
IDCC,False,82.62519881687975,"graham_pe,graham_pe_times_pb",8423209984.0,38.40059,7.0066547,1.743,0.33401000000000003,0.26403,0.82498,0.5525715964341169,600847744.0,0.009300000000000001,4.0
PRI,False,82.51435,graham_pe_times_pb,8839101440.0,11.547849,3.517219,3.73,0.71521,0.32966,0.72097,0.31542,1038982144.0,0.0165,4.0
ZTS,False,82.06671134087077,"data_missing:price_to_book,graham_debt_to_equity",29545820160.0,11.664079,,3.084,2.9399599999999997,0.64911,0.71738,0.40721,2016999936.0,0.0297,4.0
TROW,True,81.81879755558789,,22159251456.0,10.429719,2.013998,4.039,0.03702,0.19399999,0.9985236428059223,0.2992289604637174,2023912448.0,0.0499,4.0
AMP,False,81.69170232678475,graham_pe_times_pb,47275937792.0,12.936912,7.436019,2.182,0.67578,0.63432,0.54932,0.30719998,2903124992.0,0.0125,4.0
NFLX,False,81.46990152810189,"graham_current_ratio,graham_pe,graham_pe_times_pb",305154326528.0,23.045599,10.12084,1.142,0.55236,0.49541,0.3634414152008206,0.29494704605507255,25387552768.0,,4.0
KNSL,False,81.42671666666666,"graham_current_ratio,graham_pe_times_pb",8221132288.0,14.659525,4.039639,0.194,0.11033,0.30268,0.31142,0.40678,982102720.0,0.0028000000000000004,4.0
HLNE,False,80.79636801173636,graham_pe_times_pb,5952900096.0,13.519026,4.050344,4.111,0.21558,0.32416,0.6066,0.45933998,231402752.0,0.0274,4.0
INCY,False,80.6706190885331,graham_pe_times_pb,25489242112.0,16.039541,3.9834642,4.593,0.00603,0.30667,0.55659,0.2946484526501573,1180664576.0,,4.0
BMY,False,80.50011077579042,"graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",128803373056.0,13.888766,5.7716246,1.532,2.01859,0.46598998,0.7231055082553272,0.34418,8114375168.0,0.04,1.0
